State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
UT,Utah,2015,September,12 month-ending,Number of Deaths,"17,834",100,0.2691488169,
UT,Utah,2015,October,12 month-ending,Number of Deaths,"17,898",100,0.3017096882,
UT,Utah,2015,November,12 month-ending,Number of Deaths,"17,881",100,0.2852189475,
UT,Utah,2015,December,12 month-ending,Number of Deaths,"17,845",100,0.3194172037,
UT,Utah,2016,January,12 month-ending,Number of Deaths,"17,813",100,0.3368326503,
UT,Utah,2016,February,12 month-ending,Number of Deaths,"17,940",100,0.3846153846,
UT,Utah,2016,March,12 month-ending,Number of Deaths,"18,065",100,0.4151674509,
UT,Utah,2016,April,12 month-ending,Number of Deaths,"18,171",100,0.4842881515,
UT,Utah,2016,May,12 month-ending,Number of Deaths,"18,259",100,0.5038611096,
UT,Utah,2016,June,12 month-ending,Number of Deaths,"18,315",100,0.5187005187,
UT,Utah,2016,July,12 month-ending,Number of Deaths,"18,426",100,0.5698469554,
UT,Utah,2016,August,12 month-ending,Number of Deaths,"18,480",100,0.6168831169,
UT,Utah,2016,September,12 month-ending,Number of Deaths,"18,531",100,0.7177162592,
UT,Utah,2016,October,12 month-ending,Number of Deaths,"18,457",100,0.8289537845,
UT,Utah,2016,November,12 month-ending,Number of Deaths,"18,389",100,0.8972755452,
UT,Utah,2016,December,12 month-ending,Number of Deaths,"18,498",100,0.9082062926,
UT,Utah,2017,January,12 month-ending,Number of Deaths,"18,571",100,0.9207904798,*Likely underreported due to incomplete data
UT,Utah,2017,February,12 month-ending,Number of Deaths,"18,501",100,0.9296794768,*Likely underreported due to incomplete data
UT,Utah,2017,March,12 month-ending,Number of Deaths,"18,479",100,0.9145516532,*Likely underreported due to incomplete data
UT,Utah,2017,April,12 month-ending,Number of Deaths,"18,452",100,0.8616952092,*Likely underreported due to incomplete data
UT,Utah,2017,May,12 month-ending,Number of Deaths,"18,406",100,0.852982723,*Likely underreported due to incomplete data
UT,Utah,2017,June,12 month-ending,Number of Deaths,"18,398",100,0.8424828786,*Likely underreported due to incomplete data
UT,Utah,2017,July,12 month-ending,Number of Deaths,"18,330",100,0.8292416803,*Likely underreported due to incomplete data
UT,Utah,2017,August,12 month-ending,Number of Deaths,"18,357",100,0.8007844419,*Likely underreported due to incomplete data
UT,Utah,2017,September,12 month-ending,Number of Deaths,"18,486",100,0.6924158823,*Likely underreported due to incomplete data
UT,Utah,2015,January,12 month-ending,Number of Drug Overdose Deaths,619,100,0.3409813327,
UT,Utah,2015,February,12 month-ending,Number of Drug Overdose Deaths,606,100,0.3384774253,
UT,Utah,2015,March,12 month-ending,Number of Drug Overdose Deaths,606,100,0.3192156416,
UT,Utah,2015,April,12 month-ending,Number of Drug Overdose Deaths,614,100,0.3072021845,
UT,Utah,2015,May,12 month-ending,Number of Drug Overdose Deaths,599,100,0.3171007928,
UT,Utah,2015,June,12 month-ending,Number of Drug Overdose Deaths,603,100,0.3382377812,
UT,Utah,2015,July,12 month-ending,Number of Drug Overdose Deaths,596,100,0.3428507194,
UT,Utah,2015,August,12 month-ending,Number of Drug Overdose Deaths,607,100,0.296735905,
UT,Utah,2015,September,12 month-ending,Number of Drug Overdose Deaths,622,100,0.2691488169,
UT,Utah,2015,October,12 month-ending,Number of Drug Overdose Deaths,655,100,0.3017096882,
UT,Utah,2015,November,12 month-ending,Number of Drug Overdose Deaths,657,100,0.2852189475,
UT,Utah,2015,December,12 month-ending,Number of Drug Overdose Deaths,649,100,0.3194172037,
UT,Utah,2016,January,12 month-ending,Number of Drug Overdose Deaths,672,100,0.3368326503,
UT,Utah,2016,February,12 month-ending,Number of Drug Overdose Deaths,689,100,0.3846153846,
UT,Utah,2016,March,12 month-ending,Number of Drug Overdose Deaths,710,100,0.4151674509,
UT,Utah,2016,April,12 month-ending,Number of Drug Overdose Deaths,707,100,0.4842881515,
UT,Utah,2016,May,12 month-ending,Number of Drug Overdose Deaths,716,100,0.5038611096,
UT,Utah,2016,June,12 month-ending,Number of Drug Overdose Deaths,714,100,0.5187005187,
UT,Utah,2016,July,12 month-ending,Number of Drug Overdose Deaths,715,100,0.5698469554,
UT,Utah,2016,August,12 month-ending,Number of Drug Overdose Deaths,717,100,0.6168831169,
UT,Utah,2016,September,12 month-ending,Number of Drug Overdose Deaths,694,100,0.7177162592,
UT,Utah,2016,October,12 month-ending,Number of Drug Overdose Deaths,682,100,0.8289537845,
UT,Utah,2016,November,12 month-ending,Number of Drug Overdose Deaths,667,100,0.8972755452,
UT,Utah,2016,December,12 month-ending,Number of Drug Overdose Deaths,650,100,0.9082062926,
UT,Utah,2017,January,12 month-ending,Number of Drug Overdose Deaths,639,100,0.9207904798,*Likely underreported due to incomplete data
UT,Utah,2017,February,12 month-ending,Number of Drug Overdose Deaths,640,100,0.9296794768,*Likely underreported due to incomplete data
UT,Utah,2017,March,12 month-ending,Number of Drug Overdose Deaths,618,100,0.9145516532,*Likely underreported due to incomplete data
UT,Utah,2017,April,12 month-ending,Number of Drug Overdose Deaths,616,100,0.8616952092,*Likely underreported due to incomplete data
UT,Utah,2017,May,12 month-ending,Number of Drug Overdose Deaths,608,100,0.852982723,*Likely underreported due to incomplete data
UT,Utah,2017,June,12 month-ending,Number of Drug Overdose Deaths,609,100,0.8424828786,*Likely underreported due to incomplete data
UT,Utah,2017,July,12 month-ending,Number of Drug Overdose Deaths,614,100,0.8292416803,*Likely underreported due to incomplete data
UT,Utah,2017,August,12 month-ending,Number of Drug Overdose Deaths,609,100,0.8007844419,*Likely underreported due to incomplete data
UT,Utah,2017,September,12 month-ending,Number of Drug Overdose Deaths,611,100,0.6924158823,*Likely underreported due to incomplete data
UT,Utah,2015,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",464,100,0.3409813327,
UT,Utah,2015,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",445,100,0.3384774253,
UT,Utah,2015,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",438,100,0.3192156416,
UT,Utah,2015,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",442,100,0.3072021845,
UT,Utah,2015,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",433,100,0.3171007928,
UT,Utah,2015,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",433,100,0.3382377812,
UT,Utah,2015,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",436,100,0.3428507194,
UT,Utah,2015,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",435,100,0.296735905,
UT,Utah,2015,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",443,100,0.2691488169,
UT,Utah,2015,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",457,100,0.3017096882,
UT,Utah,2015,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",456,100,0.2852189475,
UT,Utah,2015,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",451,100,0.3194172037,
UT,Utah,2016,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",473,100,0.3368326503,
UT,Utah,2016,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",490,100,0.3846153846,
UT,Utah,2016,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",505,100,0.4151674509,
UT,Utah,2016,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",501,100,0.4842881515,
UT,Utah,2016,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",509,100,0.5038611096,
UT,Utah,2016,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",512,100,0.5187005187,
UT,Utah,2016,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",514,100,0.5698469554,
UT,Utah,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",521,100,0.6168831169,
UT,Utah,2016,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",506,100,0.7177162592,
UT,Utah,2016,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",503,100,0.8289537845,
UT,Utah,2016,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",496,100,0.8972755452,
UT,Utah,2016,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",475,100,0.9082062926,
UT,Utah,2017,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",465,100,0.9207904798,*Likely underreported due to incomplete data
UT,Utah,2017,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",466,100,0.9296794768,*Likely underreported due to incomplete data
UT,Utah,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",448,100,0.9145516532,*Likely underreported due to incomplete data
UT,Utah,2017,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",448,100,0.8616952092,*Likely underreported due to incomplete data
UT,Utah,2017,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",435,100,0.852982723,*Likely underreported due to incomplete data
UT,Utah,2017,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",433,100,0.8424828786,*Likely underreported due to incomplete data
UT,Utah,2017,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",435,100,0.8292416803,*Likely underreported due to incomplete data
UT,Utah,2017,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",426,100,0.8007844419,*Likely underreported due to incomplete data
UT,Utah,2017,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",428,100,0.6924158823,*Likely underreported due to incomplete data
UT,Utah,2015,January,12 month-ending,Percent with drugs specified,98.3844911147,100,0.3409813327,
UT,Utah,2015,February,12 month-ending,Percent with drugs specified,98.3498349835,100,0.3384774253,
UT,Utah,2015,March,12 month-ending,Percent with drugs specified,98.1848184818,100,0.3192156416,
UT,Utah,2015,April,12 month-ending,Percent with drugs specified,98.0456026059,100,0.3072021845,
UT,Utah,2015,May,12 month-ending,Percent with drugs specified,97.8297161937,100,0.3171007928,
UT,Utah,2015,June,12 month-ending,Percent with drugs specified,97.6782752902,100,0.3382377812,
UT,Utah,2015,July,12 month-ending,Percent with drugs specified,97.6510067114,100,0.3428507194,
UT,Utah,2015,August,12 month-ending,Percent with drugs specified,97.6935749588,100,0.296735905,
UT,Utah,2015,September,12 month-ending,Percent with drugs specified,97.9099678457,100,0.2691488169,
UT,Utah,2015,October,12 month-ending,Percent with drugs specified,97.7099236641,100,0.3017096882,
UT,Utah,2015,November,12 month-ending,Percent with drugs specified,98.1735159817,100,0.2852189475,
UT,Utah,2015,December,12 month-ending,Percent with drugs specified,97.842835131,100,0.3194172037,
UT,Utah,2016,January,12 month-ending,Percent with drugs specified,97.7678571429,100,0.3368326503,
UT,Utah,2016,February,12 month-ending,Percent with drugs specified,97.5326560232,100,0.3846153846,
UT,Utah,2016,March,12 month-ending,Percent with drugs specified,96.4788732394,100,0.4151674509,
UT,Utah,2016,April,12 month-ending,Percent with drugs specified,96.0396039604,100,0.4842881515,
UT,Utah,2016,May,12 month-ending,Percent with drugs specified,95.9497206704,100,0.5038611096,
UT,Utah,2016,June,12 month-ending,Percent with drugs specified,95.7983193277,100,0.5187005187,
UT,Utah,2016,July,12 month-ending,Percent with drugs specified,95.9440559441,100,0.5698469554,
UT,Utah,2016,August,12 month-ending,Percent with drugs specified,95.8158995816,100,0.6168831169,
UT,Utah,2016,September,12 month-ending,Percent with drugs specified,95.2449567723,100,0.7177162592,
UT,Utah,2016,October,12 month-ending,Percent with drugs specified,95.3079178886,100,0.8289537845,
UT,Utah,2016,November,12 month-ending,Percent with drugs specified,95.2023988006,100,0.8972755452,
UT,Utah,2016,December,12 month-ending,Percent with drugs specified,94.9230769231,100,0.9082062926,
UT,Utah,2017,January,12 month-ending,Percent with drugs specified,94.5226917058,100,0.9207904798,*Likely underreported due to incomplete data
UT,Utah,2017,February,12 month-ending,Percent with drugs specified,94.6875,100,0.9296794768,*Likely underreported due to incomplete data
UT,Utah,2017,March,12 month-ending,Percent with drugs specified,95.3074433657,100,0.9145516532,*Likely underreported due to incomplete data
UT,Utah,2017,April,12 month-ending,Percent with drugs specified,95.9415584416,100,0.8616952092,*Likely underreported due to incomplete data
UT,Utah,2017,May,12 month-ending,Percent with drugs specified,96.3815789474,100,0.852982723,*Likely underreported due to incomplete data
UT,Utah,2017,June,12 month-ending,Percent with drugs specified,96.5517241379,100,0.8424828786,*Likely underreported due to incomplete data
UT,Utah,2017,July,12 month-ending,Percent with drugs specified,96.5798045603,100,0.8292416803,*Likely underreported due to incomplete data
UT,Utah,2017,August,12 month-ending,Percent with drugs specified,96.7159277504,100,0.8007844419,*Likely underreported due to incomplete data
UT,Utah,2017,September,12 month-ending,Percent with drugs specified,97.2176759411,100,0.6924158823,*Likely underreported due to incomplete data
UT,Utah,2015,January,12 month-ending,Psychostimulants with abuse potential (T43.6),109,100,0.3409813327,
UT,Utah,2015,February,12 month-ending,Psychostimulants with abuse potential (T43.6),111,100,0.3384774253,
UT,Utah,2015,March,12 month-ending,Psychostimulants with abuse potential (T43.6),117,100,0.3192156416,
UT,Utah,2015,April,12 month-ending,Psychostimulants with abuse potential (T43.6),119,100,0.3072021845,
UT,Utah,2015,May,12 month-ending,Psychostimulants with abuse potential (T43.6),115,100,0.3171007928,
UT,Utah,2015,June,12 month-ending,Psychostimulants with abuse potential (T43.6),120,100,0.3382377812,
UT,Utah,2015,July,12 month-ending,Psychostimulants with abuse potential (T43.6),115,100,0.3428507194,
UT,Utah,2015,August,12 month-ending,Psychostimulants with abuse potential (T43.6),120,100,0.296735905,
UT,Utah,2015,September,12 month-ending,Psychostimulants with abuse potential (T43.6),131,100,0.2691488169,
UT,Utah,2015,October,12 month-ending,Psychostimulants with abuse potential (T43.6),147,100,0.3017096882,
UT,Utah,2015,November,12 month-ending,Psychostimulants with abuse potential (T43.6),155,100,0.2852189475,
UT,Utah,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),149,100,0.3194172037,
UT,Utah,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),153,100,0.3368326503,
UT,Utah,2016,February,12 month-ending,Psychostimulants with abuse potential (T43.6),158,100,0.3846153846,
UT,Utah,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),160,100,0.4151674509,
UT,Utah,2016,April,12 month-ending,Psychostimulants with abuse potential (T43.6),163,100,0.4842881515,
UT,Utah,2016,May,12 month-ending,Psychostimulants with abuse potential (T43.6),167,100,0.5038611096,
UT,Utah,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),164,100,0.5187005187,
UT,Utah,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),166,100,0.5698469554,
UT,Utah,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),167,100,0.6168831169,
UT,Utah,2016,September,12 month-ending,Psychostimulants with abuse potential (T43.6),159,100,0.7177162592,
UT,Utah,2016,October,12 month-ending,Psychostimulants with abuse potential (T43.6),152,100,0.8289537845,
VA,Virginia,2015,February,12 month-ending,Methadone (T40.3),95,100,0.0422561663,
UT,Utah,2016,November,12 month-ending,Psychostimulants with abuse potential (T43.6),147,100,0.8972755452,
UT,Utah,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),147,100,0.9082062926,
UT,Utah,2017,January,12 month-ending,Psychostimulants with abuse potential (T43.6),146,100,0.9207904798,*Likely underreported due to incomplete data
UT,Utah,2017,February,12 month-ending,Psychostimulants with abuse potential (T43.6),146,100,0.9296794768,*Likely underreported due to incomplete data
UT,Utah,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),145,100,0.9145516532,*Likely underreported due to incomplete data
UT,Utah,2017,April,12 month-ending,Psychostimulants with abuse potential (T43.6),150,100,0.8616952092,*Likely underreported due to incomplete data
